coefficient	error_type	predictor	predictors	sample	type	validation_timepoint
0.8783590242087267	validation	ep_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2008-04-01
-0.941713697178471	validation	ne_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2008-04-01
0.9708772317669978	validation	ep_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2008-10-01
-0.9502086993511828	validation	ne_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2008-10-01
1.122297240715099	validation	ep_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2009-04-01
-0.9344088679552902	validation	ne_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2009-04-01
0.4377199911514926	validation	ep_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2009-10-01
-1.4212114634097857	validation	ne_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2009-10-01
0.3806351568499423	validation	ep_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2010-04-01
-1.5674018476779192	validation	ne_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2010-04-01
-0.023375707717052524	validation	ep_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2010-10-01
-1.1430678617345909	validation	ne_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2010-10-01
0.02610173848667449	validation	ep_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2011-04-01
-0.8972804051255603	validation	ne_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2011-04-01
0.027468359930426456	validation	ep_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2011-10-01
-0.9299148712505864	validation	ne_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2011-10-01
-0.010780231449119307	validation	ep_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2012-04-01
-0.8736332109577913	validation	ne_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2012-04-01
-0.06026261567521879	validation	ep_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2012-10-01
-0.37708760722911977	validation	ne_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2012-10-01
-0.04282653053395572	validation	ep_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2013-04-01
-0.40334229412321776	validation	ne_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2013-04-01
-0.0096845415147243	validation	ep_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2013-10-01
-0.4799215284911323	validation	ne_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2013-10-01
-0.0440292147923311	validation	ep_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2014-04-01
-0.4166170308453921	validation	ne_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2014-04-01
-0.052219384673730836	validation	ep_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2014-10-01
-0.6406860879591922	validation	ne_star	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2014-10-01
1.30233285787846	validation	ep_x	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2003-10-01
-1.2512314043628212	validation	ne_star	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2003-10-01
1.2358712686548108	validation	ep_x	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2004-04-01
-0.666034554063577	validation	ne_star	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2004-04-01
1.2430924466514508	validation	ep_x	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2004-10-01
-0.6952616795444033	validation	ne_star	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2004-10-01
1.261803264905563	validation	ep_x	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2005-04-01
-0.8239310440975793	validation	ne_star	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2005-04-01
1.2556135045496408	validation	ep_x	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2005-10-01
-0.8510588140410675	validation	ne_star	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2005-10-01
1.2426351884444948	validation	ep_x	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2006-04-01
-0.6694506886308712	validation	ne_star	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2006-04-01
1.2452411513606063	validation	ep_x	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2006-10-01
-0.677840246531511	validation	ne_star	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2006-10-01
1.2389553424907072	validation	ep_x	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2007-04-01
-0.74383802067771	validation	ne_star	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2007-04-01
1.2549517154688448	validation	ep_x	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2007-10-01
-0.7537142162180437	validation	ne_star	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2007-10-01
1.2598861766356062	validation	ep_x	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2008-04-01
-0.7391941710182992	validation	ne_star	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2008-04-01
1.2607823644167129	validation	ep_x	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2008-10-01
-0.7783371487426819	validation	ne_star	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2008-10-01
1.2581365297963738	validation	ep_x	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2009-04-01
-0.7714914091673352	validation	ne_star	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2009-04-01
0.3510961777332527	validation	ep_x	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2009-10-01
-0.9741295030316182	validation	ne_star	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2009-10-01
0.1714456476771669	validation	ep_x	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2010-04-01
-1.395783091948747	validation	ne_star	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2010-04-01
0.1554203399160563	validation	ep_x	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2010-10-01
-1.4040892410255714	validation	ne_star	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2010-10-01
-0.08609979637321187	validation	ep_x	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2011-04-01
-0.9158735809053976	validation	ne_star	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2011-04-01
-0.10000228424741504	validation	ep_x	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2011-10-01
-0.6722419801753459	validation	ne_star	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2011-10-01
-0.16431705605858846	validation	ep_x	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2012-04-01
-0.6490127452731136	validation	ne_star	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2012-04-01
-0.6789128632464015	validation	ep_x	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2012-10-01
-0.39072140864060817	validation	ne_star	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2012-10-01
-0.694863241677683	validation	ep_x	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2013-04-01
-0.42943907175937857	validation	ne_star	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2013-04-01
-0.3807904358888842	validation	ep_x	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2013-10-01
-0.4943090083701575	validation	ne_star	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2013-10-01
-0.3683734252799644	validation	ep_x	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2014-04-01
-0.46672243961425997	validation	ne_star	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2014-04-01
-0.19726572349154275	validation	ep_x	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2014-10-01
-0.555732526076608	validation	ne_star	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2014-10-01
-0.6182001980870109	validation	ne_star	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2003-10-01
-0.10799170729786707	validation	lbi	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2003-10-01
-1.3823566518823562	validation	ne_star	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2004-04-01
0.4349764670306233	validation	lbi	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2004-04-01
-0.9373512425256382	validation	ne_star	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2004-10-01
0.4662861842702429	validation	lbi	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2004-10-01
-1.3193466998909722	validation	ne_star	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2005-04-01
0.6202503232727968	validation	lbi	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2005-04-01
-1.2473760222497177	validation	ne_star	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2005-10-01
0.6608389551508755	validation	lbi	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2005-10-01
-1.0137575697415255	validation	ne_star	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2006-04-01
0.7450423376617942	validation	lbi	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2006-04-01
-1.005099937556777	validation	ne_star	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2006-10-01
0.7414116224716378	validation	lbi	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2006-10-01
-0.8289910523506828	validation	ne_star	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2007-04-01
1.097874627073235	validation	lbi	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2007-04-01
-0.9112457654090952	validation	ne_star	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2007-10-01
1.0369041014662468	validation	lbi	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2007-10-01
-0.5564681247429564	validation	ne_star	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2008-04-01
1.1603915766962791	validation	lbi	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2008-04-01
-0.5337249670641124	validation	ne_star	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2008-10-01
1.1783978653003104	validation	lbi	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2008-10-01
-0.5090400023823359	validation	ne_star	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2009-04-01
1.2619444393328068	validation	lbi	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2009-04-01
-0.5488084113908616	validation	ne_star	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2009-10-01
1.1472289095391517	validation	lbi	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2009-10-01
-0.6799632272614013	validation	ne_star	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2010-04-01
1.2553095171900894	validation	lbi	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2010-04-01
-0.5419278013951695	validation	ne_star	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2010-10-01
1.2984356006084563	validation	lbi	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2010-10-01
-0.5075910497048894	validation	ne_star	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2011-04-01
1.3121979268663426	validation	lbi	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2011-04-01
-0.5317706560239042	validation	ne_star	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2011-10-01
1.2432345633216837	validation	lbi	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2011-10-01
-0.2812042217058594	validation	ne_star	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2012-04-01
1.3318298288344348	validation	lbi	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2012-04-01
-0.35701290690281623	validation	ne_star	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2012-10-01
1.2160301731131056	validation	lbi	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2012-10-01
-0.3189033523629378	validation	ne_star	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2013-04-01
1.3358740897750832	validation	lbi	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2013-04-01
-0.3006461713534414	validation	ne_star	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2013-10-01
1.3679610570749658	validation	lbi	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2013-10-01
-0.28112539845840123	validation	ne_star	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2014-04-01
1.5872245105499618	validation	lbi	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2014-04-01
-0.3279603098160326	validation	ne_star	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2014-10-01
1.3837667710294688	validation	lbi	ne_star-lbi	natural_sample_1_with_90_vpm_sliding	natural	2014-10-01
1.0557486577933122	validation	cTiter_x	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2003-10-01
-1.2440279716863003	validation	ne_star	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2003-10-01
1.204139409979549	validation	cTiter_x	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2004-04-01
-1.7013915679134022	validation	ne_star	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2004-04-01
1.1737677894019938	validation	cTiter_x	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2004-10-01
-1.7124285058522868	validation	ne_star	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2004-10-01
1.0768663874622564	validation	cTiter_x	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2005-04-01
-1.6822726698871109	validation	ne_star	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2005-04-01
1.0371078773337308	validation	cTiter_x	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2005-10-01
-1.4798061425935307	validation	ne_star	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2005-10-01
1.015292143821834	validation	cTiter_x	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2006-04-01
-1.3252933618084892	validation	ne_star	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2006-04-01
1.0189266212437271	validation	cTiter_x	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2006-10-01
-1.3247859670072957	validation	ne_star	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2006-10-01
1.0195223822989308	validation	cTiter_x	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2007-04-01
-1.2962108736259497	validation	ne_star	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2007-04-01
0.9961763622637486	validation	cTiter_x	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2007-10-01
-1.202336786169424	validation	ne_star	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2007-10-01
1.0437849875270977	validation	cTiter_x	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2008-04-01
-0.9515514247914654	validation	ne_star	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2008-04-01
1.0595178077721576	validation	cTiter_x	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2008-10-01
-0.9556026037852008	validation	ne_star	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2008-10-01
1.0417545170150393	validation	cTiter_x	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2009-04-01
-0.9754164295758894	validation	ne_star	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2009-04-01
0.7772428911586068	validation	cTiter_x	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2009-10-01
-1.0420837385363244	validation	ne_star	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2009-10-01
0.9856598901267032	validation	cTiter_x	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2010-04-01
-0.9170441346999832	validation	ne_star	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2010-04-01
0.9557891236034854	validation	cTiter_x	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2010-10-01
-0.9159427689499076	validation	ne_star	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2010-10-01
0.945803283254457	validation	cTiter_x	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2011-04-01
-0.9492170548144818	validation	ne_star	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2011-04-01
0.5341690388827329	validation	cTiter_x	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2011-10-01
-0.7075394617819801	validation	ne_star	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2011-10-01
0.5807796088859084	validation	cTiter_x	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2012-04-01
-0.5658858716216688	validation	ne_star	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2012-04-01
0.6641420780909206	validation	cTiter_x	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2012-10-01
-0.505385831997563	validation	ne_star	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2012-10-01
0.6121490442793847	validation	cTiter_x	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2013-04-01
-0.4759285656839711	validation	ne_star	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2013-04-01
0.5483832393293993	validation	cTiter_x	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2013-10-01
-0.4449595816070644	validation	ne_star	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2013-10-01
0.5626598684509692	validation	cTiter_x	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2014-04-01
-0.4036154715145149	validation	ne_star	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2014-04-01
0.5156517823350342	validation	cTiter_x	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2014-10-01
-0.3936308828111521	validation	ne_star	cTiter_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2014-10-01
1.3961137490771924	validation	cTiter_x	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2003-10-01
-0.4568923663336296	validation	distance_from_consensus	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2003-10-01
0.9390581500078904	validation	cTiter_x	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2004-04-01
0.00155024851382035	validation	distance_from_consensus	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2004-04-01
0.8879239870363741	validation	cTiter_x	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2004-10-01
0.048380197280545725	validation	distance_from_consensus	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2004-10-01
0.8798869281755956	validation	cTiter_x	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2005-04-01
0.07700488394931794	validation	distance_from_consensus	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2005-04-01
0.8596834748412198	validation	cTiter_x	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2005-10-01
0.0836828079894447	validation	distance_from_consensus	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2005-10-01
0.8821237814936443	validation	cTiter_x	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2006-04-01
0.07833565225165029	validation	distance_from_consensus	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2006-04-01
0.9058594834382196	validation	cTiter_x	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2006-10-01
0.057032419619099564	validation	distance_from_consensus	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2006-10-01
0.9585433343486888	validation	cTiter_x	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2007-04-01
0.02536871738360546	validation	distance_from_consensus	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2007-04-01
0.9770694976615804	validation	cTiter_x	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2007-10-01
-0.015466258180235072	validation	distance_from_consensus	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2007-10-01
0.9892277817976596	validation	cTiter_x	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2008-04-01
-0.0013005378890551542	validation	distance_from_consensus	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2008-04-01
1.01075154988662	validation	cTiter_x	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2008-10-01
0.00194969796196232	validation	distance_from_consensus	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2008-10-01
1.0114782478035584	validation	cTiter_x	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2009-04-01
-0.0200913469721158	validation	distance_from_consensus	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2009-04-01
0.9728112106256718	validation	cTiter_x	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2009-10-01
-0.0009556672795789313	validation	distance_from_consensus	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2009-10-01
0.9258053617813676	validation	cTiter_x	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2010-04-01
-0.03766918712411714	validation	distance_from_consensus	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2010-04-01
0.7978297329509645	validation	cTiter_x	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2010-10-01
-0.020144780166559392	validation	distance_from_consensus	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2010-10-01
0.8082904625380226	validation	cTiter_x	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2011-04-01
-0.02708342884336743	validation	distance_from_consensus	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2011-04-01
0.5562370661343363	validation	cTiter_x	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2011-10-01
-0.03816850640913125	validation	distance_from_consensus	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2011-10-01
0.5254800757679006	validation	cTiter_x	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2012-04-01
-0.07331413960451197	validation	distance_from_consensus	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2012-04-01
0.4736517461816762	validation	cTiter_x	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2012-10-01
-0.09908059626926602	validation	distance_from_consensus	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2012-10-01
-0.020900318734782517	validation	cTiter_x	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2013-04-01
-0.9662035273181176	validation	distance_from_consensus	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2013-04-01
0.011840554456154149	validation	cTiter_x	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2013-10-01
-1.017738533445827	validation	distance_from_consensus	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2013-10-01
-0.024969553998561482	validation	cTiter_x	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2014-04-01
-0.9837122175787912	validation	distance_from_consensus	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2014-04-01
-0.054918670929722406	validation	cTiter_x	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2014-10-01
-0.8736375788885917	validation	distance_from_consensus	cTiter_x-distance_from_consensus	natural_sample_1_with_90_vpm_sliding	natural	2014-10-01
-5.6227004139362636e-05	validation	cTiterSub_x	cTiterSub_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2003-10-01
-0.5998513889410364	validation	ne_star	cTiterSub_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2003-10-01
0.865344112008587	validation	cTiterSub_x	cTiterSub_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2004-04-01
-1.117443315390753	validation	ne_star	cTiterSub_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2004-04-01
0.9593712075964388	validation	cTiterSub_x	cTiterSub_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2004-10-01
-0.8367926185917377	validation	ne_star	cTiterSub_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2004-10-01
0.8388202686549012	validation	cTiterSub_x	cTiterSub_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2005-04-01
-1.1878080690849484	validation	ne_star	cTiterSub_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2005-04-01
0.5944680397476229	validation	cTiterSub_x	cTiterSub_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2005-10-01
-1.2088835487285472	validation	ne_star	cTiterSub_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2005-10-01
0.3376875392303996	validation	cTiterSub_x	cTiterSub_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2006-04-01
-1.2036808409512925	validation	ne_star	cTiterSub_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2006-04-01
0.32025162761380943	validation	cTiterSub_x	cTiterSub_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2006-10-01
-1.240886212185968	validation	ne_star	cTiterSub_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2006-10-01
0.4061704868134908	validation	cTiterSub_x	cTiterSub_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2007-04-01
-1.0815589347901369	validation	ne_star	cTiterSub_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2007-04-01
0.3943030007412118	validation	cTiterSub_x	cTiterSub_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2007-10-01
-1.1757126025363789	validation	ne_star	cTiterSub_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2007-10-01
0.27654269033740064	validation	cTiterSub_x	cTiterSub_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2008-04-01
-1.0272190222009516	validation	ne_star	cTiterSub_x-ne_star	natural_sample_1_with_90_vpm_sliding	natural	2008-04-01
